client_id;client_country;join_date;segment
PC35420-EURO;IT;2020-11-09;Ret-E
PC35447-EURO;IT;2018-12-28;Ret-E
PC41415-EURO;IT;2022-07-08;Ret-N
PC5362-EURO;IT;2006-01-13;Ret-E
PC7683-EURO;IT;2007-10-01;Ret-E
PC7754-EURO;IT;2007-10-17;Ret-E
PC7792-EURO;IT;2007-10-25;Ret-E
PCB252-EURO;IT;2021-04-18;Ret-E
PCB254-EURO;IT;2021-05-13;Ret-N
PCR59-EURO;ES;2022-08-02;Ret-N
PCRDP1-EURO;IT;2007-12-03;Ret-E
PCS181-EURO;IT;2012-09-14;Ret-E
PC29859-EURO;IT;2019-08-05;Ret-E
PC3765-EURO;IT;2005-04-12;Ret-E
PC39569-EURO;BE;2022-01-03;Ret-E
PC39587-EURO;IT;2022-01-06;Ret-E
PC39632-EURO;CZ;2022-01-11;Ret-E
PC39634-EURO;IT;2022-01-11;Ret-N
PC41576-EURO;IT;2022-07-28;Ret-E
PC7816-EURO;IT;2007-11-02;Ret-E
PCB49-EURO;IT;2007-12-11;Ret-E
PCC132-EURO;IT;2020-10-04;Ret-E
PCC152-EURO;IT;2020-10-26;Ret-E
PC32004-EURO;IT;2020-03-14;Ret-E
PC32041-EURO;IT;2020-03-19;Ret-E
PC34396-EURO;IT;2020-07-22;Ret-N
PC37736-EURO;IT;2021-06-07;Ret-E
PC3776-EURO;IT;2005-04-15;Ret-E
PC39671-EURO;IT;2022-01-14;Ret-N
PC39693-EURO;IT;2022-01-16;Ret-E
PC39741-EURO;IT;2022-01-20;Ret-E
PCC20-EURO;IT;2007-08-28;Ret-E
PCC208-EURO;IT;2021-12-16;Ret-E
PCSPC7-EURO;IT;2018-12-04;Ret-E
PC30044-EURO;IT;2019-09-02;Ret-N
PC30059-EURO;IT;2019-09-03;Ret-E
PC3207-EURO;IT;2004-02-10;Ret-E
PC32105-EURO;FR;2020-03-21;Ret-N
PC3225-EURO;IT;2004-02-21;Ret-E
PC32394-EURO;IT;2020-03-24;Ret-E
PC32416-EURO;IT;2020-03-24;Ret-E
PC32433-EURO;IT;2020-03-25;Ret-E
PC32438-EURO;IT;2020-03-25;Ret-E
PC34555-EURO;IT;2020-08-12;Ret-E
PC35759-EURO;IT;2007-07-04;obp
PC37851-EURO;IT;2021-06-15;Ret-E
PC37886-EURO;IT;2021-06-18;Ret-E
PC37892-EURO;IT;2021-06-19;Ret-E
PC37894-EURO;IT;2021-06-20;Ret-E
PC37915-EURO;IT;2021-06-23;Ret-E
PC39759-EURO;IT;2022-01-21;Ret-N
PC39922-EURO;IT;2022-01-27;Ret-E
PC41801-EURO;IT;2022-08-31;Ret-E
PC43435-EURO;IT;2023-02-20;Ret-N
PC4737-EURO;IT;2005-09-29;Ret-E
PC5741-EURO;IT;2006-03-23;Ret-E
PC5744-EURO;IT;2006-03-23;Ret-E
PC577-EURO;IT;2001-11-06;Ret-E
PC581-EURO;IT;2001-11-07;Res
PC5897-EURO;IT;2006-04-12;Ret-E
PC8114-EURO;IT;2008-02-08;Ret-E
PC8142-EURO;IT;2008-02-12;Ret-E
PCC83-EURO;IT;2016-11-24;Ret-E
PC30116-EURO;IT;2019-09-11;Ret-E
PC30181-EURO;IT;2019-09-18;Ret-E
PC32545-EURO;IT;2020-04-01;Ret-E
PC35815-EURO;IT;2020-12-04;Ret-E
PC35834-EURO;IT;2020-12-05;Ret-N
PC38032-EURO;IT;2021-07-07;Ret-E
PC39988-EURO;IT;2022-01-29;Ret-E
PC40134-EURO;IT;2022-02-10;Ret-E
PC41860-EURO;IT;2022-09-07;Ret-E
PC4738-EURO;IT;2005-09-30;Ret-E
PC5974-EURO;IT;2006-05-05;Ret-E
PC6021-EURO;IT;2006-05-22;Ret-E
PCVC1-EURO;IT;2018-07-21;Ret-N
PCZ8-EURO;IT;2005-09-09;Ret-E
PC30246-EURO;ES;2019-09-28;Ret-E
PC30259-EURO;IT;2019-09-30;Ret-E
PC32562-EURO;NULL;2020-04-02;Ret-E
PC32610-EURO;IT;2020-04-06;Ret-E
PC32612-EURO;GB;2020-04-07;Res
PC38125-EURO;IT;2021-07-17;Ret-E
PC40232-EURO;IT;2022-02-18;Ret-E
PC6103-EURO;IT;2006-06-15;Ret-E
PC6114-EURO;IT;2006-06-26;Ret-E
PC615-EURO;IT;2002-09-23;Ret-E
PC6185-EURO;IT;2006-07-19;Ret-E
PC8474-EURO;IT;2008-04-29;Ret-E
PC8478-EURO;IT;2008-04-29;Ret-E
PC8516-EURO;IT;2008-05-13;Ret-E
PC8521-EURO;IT;2008-05-13;Ret-E
PC8525-EURO;IT;2008-05-14;Ret-E
PCDS1-EURO;IT;2019-05-07;Ret-E
PC30323-EURO;IT;2019-10-07;Ret-N
PC3322-EURO;IT;2004-04-30;Ret-E
PC33229-EURO;IT;2020-04-10;Ret-E
PC33285-EURO;IT;2020-04-14;Ret-E
PC3330-EURO;IT;2004-05-04;Ret-E
PC36015-EURO;IT;2020-12-17;Ret-E
PC38252-EURO;IT;2021-07-30;Ret-E
PC40272-EURO;IT;2022-02-21;Ret-E
PC40376-EURO;IT;2022-03-04;Ret-N
PC4972-EURO;IT;2005-11-02;Ret-E
PC5171-EURO;IT;2005-12-13;Ret-E
PC8568-EURO;IT;2008-05-20;Ret-E
PC8641-EURO;IT;2008-06-16;Ret-E
PC30378-EURO;RO;2019-10-14;Ret-E
PC33326-EURO;IT;2020-04-15;Ret-E
RF11038-EURO;IT;2016-08-29;Ret-E
RF11045-EURO;GB;2016-09-01;Ret-E
RF12600-EURO;IT;2017-10-28;Ret-E
RF12676-EURO;IT;2017-11-14;Ret-E
RF12677-EURO;IT;2017-11-14;Ret-E
RF12690-EURO;IT;2017-11-15;Ret-E
RF1353030-EURO;IT;2019-02-17;Ret-E
RF1357772-EURO;IT;2021-09-20;Ret-E
RF1357822-EURO;IT;2021-10-01;Ret-N
RF3339-EURO;IT;2006-11-24;Ret-E
RF5904-EURO;IT;2010-09-14;Ret-E
RF8578-EURO;IT;2014-10-03;Ret-E
RF8660-EURO;IT;2014-11-04;Ret-E
RF8689-EURO;IT;2014-11-14;Ret-E
RF8730-EURO;IT;2014-12-01;Ret-E
RG12-EURO;IT;2000-02-13;Ret-E
RG14410-EURO;IT;2016-07-06;Ret-E
RG14445-EURO;IT;2016-07-14;Ret-E
RG14480-EURO;IT;2016-07-19;Res
RG14574-EURO;IT;2016-08-18;Ret-E
RG16110-EURO;IT;2017-08-01;Ret-E
RG16131-EURO;IT;2017-08-14;Ret-E
RG16143-EURO;IT;2017-08-18;Ret-E
RG17982-EURO;IT;2018-10-02;Ret-E
RG17987-EURO;IT;2018-10-02;Ret-E
RG19655-EURO;IT;2019-06-19;Ret-E
RG19774-EURO;IT;2019-07-05;Ret-E
RG21456-EURO;IT;2020-04-28;Ret-E
RG21457-EURO;IT;2020-04-28;Ret-E
RG22999-EURO;IT;2017-11-08;Ret-E
RG28122-EURO;IT;2022-12-29;Ret-N
RG7635-EURO;IT;2009-03-27;Ret-E
RI1528-EURO;IT;2014-01-29;Ret-E
RI1547-EURO;IT;2014-06-25;Res
RL12113-EURO;IT;2020-04-11;Ret-E
RL13633-EURO;IT;2021-03-18;Ret-N
RL13685-EURO;IT;2021-03-31;Ret-E
RL15629-EURO;IT;2022-05-25;Ret-E
RD16451-EURO;IT;2020-12-16;Ret-E
RD16457-EURO;IT;2020-12-18;Ret-N
RD16530-EURO;IT;2021-01-07;Ret-E
RD18488-EURO;IT;2022-06-09;Ret-N
RD3521-EURO;IT;2008-04-23;Ret-E
RD3623-EURO;IT;2008-06-09;Ret-E
RD3701-EURO;IT;2008-08-29;Ret-E
RD6812-EURO;IT;2015-04-13;Ret-E
RDB1175-EURO;IT;2023-02-08;Ret-N
RDG1288-EURO;IT;2021-06-17;Ret-E
RDG1390-EURO;IT;2021-08-18;Ret-E
RDG1479-EURO;IT;2021-11-21;Ret-E
RDL1024-EURO;IT;2021-11-18;Ret-E
RDL1043-EURO;IT;2022-01-18;Ret-E
RDM1290-EURO;IT;2018-09-14;Ret-E
RDM1301-EURO;IT;2018-10-16;Ret-E
RDM1323-EURO;IT;2018-12-30;Ret-E
RDM64-EURO;IT;2000-06-29;Ret-E
RDP383-EURO;IT;2012-12-29;Ret-E
RDV754-EURO;IT;2020-03-31;Ret-E
RDV759-EURO;IT;2020-04-17;Ret-N
RDV771-EURO;IT;2020-05-04;Ret-E
RDV838-EURO;IT;2020-09-18;Ret-E
RE2176-EURO;IT;2020-11-24;Ret-E
REL15-EURO;IT;2018-02-14;Ret-E
RF11086-EURO;IT;2016-09-16;Ret-E
RF11154-EURO;IT;2016-10-05;Ret-E
RF12768-EURO;IT;2017-12-06;Ret-E
RF12769-EURO;IT;2017-12-07;Ret-E
RF12785-EURO;IT;2017-12-13;Ret-E
RF12825-EURO;IT;2017-12-27;Ret-E
RF1353036-EURO;IT;2019-02-18;Ret-E
RF1354583-EURO;GI;2020-02-14;Ret-E
RF1355989-EURO;IT;2020-10-31;Ret-E
RF1359500-EURO;IT;2022-09-19;Ret-E
RF3441-EURO;IT;2007-01-12;Ret-E
RF3488-EURO;IT;2007-02-08;Ret-E
RF3497-EURO;IT;2007-02-12;Ret-E
RF5988-EURO;IT;2010-11-02;Ret-E
RF6107-EURO;IT;2011-01-03;Ret-E
RF8897-EURO;IT;2015-01-24;Ret-E
RF8941-EURO;IT;2015-02-06;Ret-E
RG12172-EURO;IT;2014-10-01;Ret-E
RG12199-EURO;IT;2014-10-08;Ret-E
RG12206-EURO;IT;2014-10-10;Ret-E
RG12211-EURO;IT;2014-10-13;Ret-E
RG14648-EURO;IT;2016-09-09;Ret-E
RG16185-EURO;IT;2017-08-31;Res
RG16221-EURO;IT;2017-09-08;Ret-E
RG16265-EURO;IT;2017-09-22;Ret-E
RG18114-EURO;IT;2018-10-29;Ret-E
RG18142-EURO;IT;2018-11-07;Ret-E
RG19786-EURO;IT;2019-07-08;Ret-E
RG21637-EURO;IT;2020-05-16;Ret-E
RG23205-EURO;IT;2020-11-30;Ret-N
RG25250-EURO;IT;2021-09-07;Ret-E
RGB47-EURO;IT;2017-10-19;Ret-E
RGPF1-EURO;IT;2020-12-11;Ret-N
RI1715-EURO;IT;2015-10-15;Ret-E
RI1834-EURO;IT;2015-11-10;Ret-E
RI3533-EURO;IT;2020-03-04;Ret-E
RI3546-EURO;IT;2020-03-09;Ret-E
RI3552-EURO;IT;2020-03-19;Ret-E
RB6667-EURO;IT;2006-09-13;Res
RB9019-EURO;IT;2008-06-01;Ret-E
RB9063-EURO;IT;2008-06-06;Ret-E
RC10529-EURO;IT;2009-05-09;Res
RC1056-EURO;IT;2000-01-08;Ret-E
RC14911-EURO;IT;2012-11-13;obp
RC14924-EURO;IT;2012-11-16;Ret-E
RC17243-EURO;IT;2014-11-20;Ret-E
RC17267-EURO;IT;2014-11-26;Ret-E
RC19611-EURO;IT;2015-12-21;Ret-E
RC19646-EURO;IT;2015-12-26;Ret-E
RC22015-EURO;MT;2016-09-21;Ret-E
RC25436-EURO;IT;2017-10-20;Ret-E
RC25499-EURO;IT;2017-10-30;Ret-E
RC27244-EURO;IT;2018-05-29;Ret-E
RC27280-EURO;ES;2018-05-31;Ret-E
RC29061-EURO;IT;2018-12-07;Ret-N
RC29088-EURO;IT;2018-12-12;Ret-E
RC30585-EURO;IT;2019-04-09;Ret-E
RC30704-EURO;IT;2019-04-14;Ret-E
RC32097-EURO;IT;2019-09-07;Ret-E
RC32159-EURO;IT;2019-09-11;Ret-E
RC33935-EURO;IT;2020-02-26;Ret-E
RC33945-EURO;IT;2020-02-27;Ret-N
RB9288-EURO;IT;2008-07-30;Ret-E
RB9384-EURO;IT;2008-09-05;Ret-E
RC10736-EURO;IT;2009-06-26;Ret-E
RC10805-EURO;IT;2009-07-20;Ret-E
RC15105-EURO;IT;2013-01-28;Ret-E
RC17459-EURO;IT;2015-01-09;Ret-E
RC19821-EURO;IT;2016-01-15;Ret-E
RC19844-EURO;IT;2016-01-18;Ret-E
RC19876-EURO;IT;2016-01-20;Ret-E
RC22157-EURO;IT;2016-09-25;Ret-E
RC22159-EURO;IT;2016-09-26;Ret-E
RC23725-EURO;IT;2017-03-08;Ret-E
RC23827-EURO;IT;2017-03-16;Ret-E
RC23837-EURO;IT;2017-03-17;Res
RC25555-EURO;IT;2017-11-10;Ret-E
RC25597-EURO;IT;2017-11-16;Ret-N
RC25606-EURO;NULL;2017-11-17;Ret-E
RC29116-EURO;IT;2018-12-14;Ret-E
RC29120-EURO;IT;2018-12-14;Ret-E
RC30755-EURO;IT;2019-04-18;Ret-N
RC30793-EURO;IT;2019-04-18;Ret-E
RC3227-EURO;IT;2004-03-24;Ret-E
RC32279-EURO;IT;2019-09-16;Ret-E
RC32298-EURO;IT;2019-09-18;Ret-E
RC34083-EURO;IT;2020-03-10;Ret-N
RC34108-EURO;IT;2020-03-13;Ret-E
RC34110-EURO;IT;2020-03-13;Ret-E
RB9508-EURO;IT;2008-10-03;Ret-E
RB9510-EURO;IT;2008-10-03;Ret-E
RB9539-EURO;IT;2008-10-08;Ret-E
RB9628-EURO;IT;2008-11-05;Ret-E
RB9659-EURO;IT;2008-11-14;Ret-E
RB9661-EURO;IT;2008-11-17;Ret-E
RC11074-EURO;IT;2009-10-17;Ret-E
RC13147-EURO;IT;2011-04-08;Ret-E
RC15138-EURO;IT;2013-02-07;Ret-E
RC15180-EURO;IT;2013-02-19;Ret-E
RC19918-EURO;IT;2016-01-26;Ret-E
RC23852-EURO;IT;2017-03-20;Ret-E
RC23885-EURO;IT;2017-03-24;Ret-E
RC25616-EURO;IT;2017-11-20;Ret-E
RC25654-EURO;IT;2017-11-23;Ret-E
RC25668-EURO;IT;2017-11-25;Ret-E
RC27475-EURO;IT;2018-06-27;Ret-E
RC29210-EURO;IT;2018-12-28;Ret-E
RC29215-EURO;IT;2018-12-29;Ret-E
RC29234-EURO;IT;2019-01-02;Ret-N
RC29241-EURO;IT;2019-01-03;Ret-E
RC30835-EURO;IT;2019-04-25;Ret-E
RC34175-EURO;IT;2020-03-16;Ret-E
RC34199-EURO;IT;2020-03-17;Ret-E
RB70-EURO;IT;2000-04-05;Ret-E
RB9681-EURO;IT;2008-11-19;Ret-E
RB97-EURO;IT;2000-05-18;Ret-E
RC11136-EURO;IT;2009-10-27;Ret-E
RC15233-EURO;IT;2013-03-06;Ret-E
RC15239-EURO;IT;2013-03-06;Ret-E
RC17730-EURO;IT;2015-02-27;Ret-E
RC20077-EURO;IT;2016-02-15;Ret-E
RC22436-EURO;IT;2016-10-21;Ret-E
RC22453-EURO;IT;2016-10-24;Ret-E
RC23963-EURO;IT;2017-04-04;Ret-E
RC23999-EURO;IT;2017-04-06;Ret-E
RC24013-EURO;IT;2017-04-07;Ret-E
RC24022-EURO;IT;2017-04-09;Ret-E
RC25721-EURO;IT;2017-12-07;Ret-E
RC25728-EURO;IT;2017-12-10;Ret-E
RC25737-EURO;IT;2017-12-11;Ret-E
RC25740-EURO;IT;2017-12-11;Ret-E
RC25769-EURO;IT;2017-12-15;Ret-E
RC25808-EURO;IT;2017-12-19;Ret-E
RC25837-EURO;IT;2017-12-21;Ret-E
RC27585-EURO;IT;2018-07-11;Ret-E
RC29282-EURO;IT;2019-01-08;Ret-E
RC29286-EURO;IT;2019-01-08;Ret-E
RC30976-EURO;IT;2019-05-10;Ret-N
RC32410-EURO;IT;2019-10-03;Ret-E
RC32522-EURO;IT;2019-10-09;Ret-E
RC32529-EURO;IT;2019-10-10;Ret-E
RC34283-EURO;IT;2020-03-24;Ret-N
RB7089-EURO;IT;2007-01-05;Ret-E
RB71-EURO;IT;2000-04-07;Ret-E
RB7142-EURO;IT;2007-01-20;Res
RB7194-EURO;IT;2007-01-31;Ret-E
RB7207-EURO;IT;2007-02-01;Ret-E
RC11328-EURO;IT;2009-12-10;Ret-E
RC11352-EURO;IT;2009-12-18;Ret-E
RC11370-EURO;IT;2009-12-27;Ret-E
RC1144-EURO;IT;2001-02-02;Res
RC13423-EURO;IT;2011-07-04;Ret-E
RC13501-EURO;IT;2011-08-02;Ret-E
RC15442-EURO;IT;2013-05-07;Res
RC17983-EURO;IT;2015-03-25;Ret-E
RC17984-EURO;IT;2015-03-25;Ret-E
RC20207-EURO;IT;2016-02-26;Ret-E
RC20274-EURO;IT;2016-03-02;Ret-E
RC20276-EURO;IT;2016-03-02;Ret-E
RC20295-EURO;IT;2016-03-03;Ret-E
RC22492-EURO;IT;2016-10-26;Ret-E
RC24132-EURO;IT;2017-04-18;Ret-E
RC24133-EURO;IT;2017-04-19;Ret-E
RC25851-EURO;IT;2017-12-25;Ret-E
RC25852-EURO;IT;2017-12-26;Ret-E
RC25927-EURO;IT;2018-01-07;Ret-E
RC29323-EURO;IT;2019-01-10;Ret-E
RC29340-EURO;IT;2019-01-11;Ret-E
RC29363-EURO;IT;2019-01-14;Ret-E
RC31048-EURO;IT;2019-05-15;Ret-E
RC31102-EURO;IT;2019-05-20;Ret-E
RC32587-EURO;IT;2019-10-14;Ret-N
RC32599-EURO;IT;2019-10-14;Ret-E
RC32632-EURO;IT;2019-10-18;Ret-E
RC32639-EURO;IT;2019-10-18;Ret-E
RC34355-EURO;IT;2020-03-30;Ret-N
RC34402-EURO;IT;2020-04-01;Ret-E
RC34405-EURO;IT;2020-04-02;Ret-E
RC34408-EURO;IT;2020-04-02;Ret-N
RC34432-EURO;IT;2020-04-04;Ret-N
RBBM1-EURO;IT;2021-03-14;Ret-E
RC11558-EURO;IT;2010-02-11;Ret-E
RC11581-EURO;IT;2010-02-17;Ret-E
RC11637-EURO;IT;2010-03-10;Ret-E
RC13621-EURO;IT;2011-09-21;Ret-E
RC15526-EURO;IT;2013-05-22;Ret-E
RC15529-EURO;IT;2013-05-22;Ret-E
RC1557-EURO;IT;2003-01-01;Ret-E
RC18043-EURO;IT;2015-04-06;Ret-E
RC18097-EURO;IT;2015-04-14;Ret-E
RC20368-EURO;IT;2016-03-10;Ret-E
RC20465-EURO;IT;2016-03-24;Ret-E
RC22513-EURO;IT;2016-10-27;Ret-E
RC24186-EURO;IT;2017-04-29;Ret-E
RC24243-EURO;IT;2017-05-04;Ret-E
RC25942-EURO;IT;2018-01-08;Ret-E
RC25964-EURO;IT;2018-01-11;Ret-E
RC25965-EURO;IT;2018-01-11;Ret-E
RC25993-EURO;IT;2018-01-12;Ret-E
RC25999-EURO;IT;2018-01-12;Ret-E
RC27742-EURO;IT;2018-07-31;Ret-N
RC27747-EURO;IT;2018-08-01;Ret-E
RC27752-EURO;IT;2018-08-02;Ret-E
RC27784-EURO;IT;2018-08-08;Ret-N
RC29391-EURO;IT;2019-01-16;Ret-E
RC29403-EURO;IT;2019-01-17;Ret-E
RC29449-EURO;IT;2019-01-21;Ret-E
RB7408-EURO;IT;2007-03-22;Ret-E
RB7471-EURO;IT;2007-04-13;Ret-E
RC11793-EURO;IT;2010-04-27;obp
RC13736-EURO;IT;2011-10-19;Ret-E
RC15662-EURO;IT;2013-06-25;Ret-E
RC18214-EURO;IT;2015-05-08;Ret-E
RC22546-EURO;IT;2016-10-27;Ret-E
RC24250-EURO;IT;2017-05-05;Ret-E
RC24322-EURO;IT;2017-05-10;Ret-E
RC26080-EURO;IT;2018-01-18;Ret-E
RC26117-EURO;IT;2018-01-24;Ret-E
RC26129-EURO;IT;2018-01-26;Ret-E
RC26160-EURO;IT;2018-01-27;Ret-E
RC27884-EURO;IT;2018-08-20;Ret-E
RC27890-EURO;IT;2018-08-21;Ret-E
RC29466-EURO;IT;2019-01-23;Ret-E
RC29471-EURO;IT;2019-01-23;Ret-N
RC29496-EURO;IT;2019-01-26;Ret-E
RC29497-EURO;IT;2019-01-26;Ret-E
RC29591-EURO;IT;2019-01-29;Ret-E
RC31221-EURO;IT;2019-05-29;Ret-N
RC31235-EURO;IT;2019-05-30;Ret-N
RC32886-EURO;IT;2019-11-06;Ret-E
RC34548-EURO;IT;2020-04-10;Ret-E
RC34597-EURO;IT;2020-04-15;Ret-E
RC34599-EURO;IT;2020-04-15;Ret-E
RC34647-EURO;IT;2020-04-17;Ret-E
RB7616-EURO;IT;2007-06-01;Ret-E
RBD9-EURO;RO;2016-06-24;Ret-E
RBDS4-EURO;IT;2021-02-04;Ret-N
RC11818-EURO;IT;2010-05-04;Ret-E
RC13765-EURO;IT;2011-10-28;Ret-E
RC15805-EURO;IT;2013-09-08;Ret-E
RC18378-EURO;IT;2015-05-29;Ret-N
RC18398-EURO;IT;2015-05-31;Ret-E
RC20646-EURO;IT;2016-04-11;Ret-E
RC20672-EURO;IT;2016-04-16;Ret-E
RC20685-EURO;IT;2016-04-18;Ret-E
RC22698-EURO;IT;2016-11-04;Ret-E
RC24527-EURO;IT;2017-06-06;Ret-E
RC26166-EURO;IT;2018-01-28;Ret-E
RC26179-EURO;IT;2018-01-30;Ret-E
RC27985-EURO;IT;2018-09-04;Ret-E
RC27997-EURO;IT;2018-09-05;Ret-E
RC28024-EURO;IT;2018-09-07;Ret-E
RC28038-EURO;IT;2018-09-10;Ret-E
RC28040-EURO;IT;2018-09-10;Ret-E
RC29666-EURO;IT;2019-02-04;Ret-E
RC29672-EURO;IT;2019-02-04;Ret-E
RC29685-EURO;IT;2019-02-05;Ret-E
RC3134-EURO;IT;2004-02-12;Ret-E
RC33012-EURO;IT;2019-11-18;Ret-E
RC34677-EURO;IT;2020-04-19;Ret-E
RB5106-EURO;IT;2005-10-14;Ret-E
RB5177-EURO;IT;2005-10-25;Ret-E
RB7717-EURO;IT;2007-07-07;Ret-E
RB7744-EURO;IT;2007-07-13;Ret-E
RB778-EURO;IT;2002-02-05;Ret-E
RBG17-EURO;IT;2022-06-13;Ret-N
RBH3-EURO;IT;2019-11-13;Ret-E
RC11975-EURO;IT;2010-06-18;Ret-E
RC12051-EURO;IT;2010-07-10;Ret-E
RC13860-EURO;IT;2011-11-22;Ret-E
RC13868-EURO;IT;2011-11-23;Ret-E
RC13878-EURO;IT;2011-11-25;Ret-E
RC13886-EURO;IT;2011-11-25;Res
RC15873-EURO;IT;2013-09-26;Ret-E
RC15979-EURO;IT;2013-10-21;Ret-E
RC18468-EURO;IT;2015-06-15;Ret-E
RC18570-EURO;IT;2015-07-02;Ret-E
RC20799-EURO;IT;2016-05-02;Ret-E
RC20863-EURO;IT;2016-05-10;Ret-E
RC20913-EURO;IT;2016-05-17;Ret-E
RC22831-EURO;IT;2016-11-21;Ret-E
RC24641-EURO;IT;2017-06-17;Ret-E
RC24671-EURO;IT;2017-06-21;Ret-E
RC26308-EURO;IT;2018-02-17;Ret-E
RC28096-EURO;IT;2018-09-16;Ret-N
RC28157-EURO;IT;2018-09-23;Ret-E
RC29693-EURO;IT;2019-02-06;Ret-E
RC29764-EURO;IT;2019-02-08;Ret-E
RC2977-EURO;IT;2003-11-11;Ret-E
RC31401-EURO;IT;2019-06-14;Ret-E
RC33069-EURO;IT;2019-11-23;Ret-E
RC34765-EURO;IT;2020-04-25;Ret-E
RC3477-EURO;IT;2004-09-13;Ret-E
RB5221-EURO;IT;2005-11-03;Ret-E
RB5250-EURO;IT;2005-11-08;Ret-E
RB5385-EURO;IT;2005-11-30;Ret-E
RB7855-EURO;IT;2007-08-23;Ret-E
RB7872-EURO;IT;2007-08-30;Ret-E
RB7948-EURO;IT;2007-09-23;Ret-E
RBM19-EURO;NULL;2019-09-06;Ret-N
RBM3-EURO;IT;2010-01-07;Ret-E
RC13946-EURO;IT;2011-12-20;Res
RC13972-EURO;IT;2012-01-03;Ret-E
RC13997-EURO;IT;2012-01-17;Ret-E
RC14029-EURO;IT;2012-01-29;Ret-E
RC16006-EURO;IT;2013-10-31;Res
RC16064-EURO;IT;2013-11-21;Ret-E
RC16066-EURO;IT;2013-11-21;Ret-E
RC161-EURO;IT;2000-04-05;Res
RC16142-EURO;IT;2013-12-11;Ret-E
RC22885-EURO;IT;2016-11-26;Ret-E
RC24752-EURO;IT;2017-06-29;Ret-E
RC24777-EURO;IT;2017-07-05;Ret-E
RC26424-EURO;IT;2018-03-06;Ret-E
RC28299-EURO;IT;2018-10-03;Ret-E
RC29896-EURO;IT;2019-02-21;Ret-E
RC31476-EURO;IT;2019-06-24;Ret-E
RC31494-EURO;IT;2019-06-25;Ret-E
RC33129-EURO;IT;2019-12-03;Ret-E
RC33162-EURO;IT;2019-12-08;Ret-E
RB5424-EURO;IT;2005-12-07;Ret-E
RB5496-EURO;IT;2005-12-19;Ret-E
RB5535-EURO;IT;2006-01-09;Ret-E
RB797-EURO;IT;2000-03-11;Ret-E
RB799-EURO;IT;2001-05-23;Ret-E
RB8101-EURO;IT;2007-10-31;Ret-E
RC122-EURO;IT;2000-05-19;Ret-E
RC14047-EURO;IT;2012-02-02;Ret-E
RC16280-EURO;IT;2014-01-24;Ret-E
RC16290-EURO;IT;2014-01-29;Ret-E
RC18702-EURO;IT;2015-08-22;Ret-E
RC22981-EURO;IT;2016-12-12;Ret-E
RC23000-EURO;IT;2016-12-16;Ret-E
RC24795-EURO;IT;2017-07-11;Ret-E
RC24842-EURO;IT;2017-07-18;Ret-E
RC26495-EURO;IT;2018-03-11;Ret-E
RC26515-EURO;IT;2018-03-14;Ret-E
RC29937-EURO;IT;2019-02-25;Ret-E
RC29938-EURO;IT;2019-02-25;Ret-N
RC29953-EURO;IT;2019-02-25;Ret-E
RC29982-EURO;IT;2019-02-28;obp
RC33354-EURO;IT;2019-12-30;Ret-E
RC35002-EURO;IT;2020-05-09;Ret-E
RB5704-EURO;IT;2006-02-11;Ret-E
RB8124-EURO;IT;2007-11-05;Ret-E
RB8142-EURO;IT;2007-11-07;Ret-E
RB8238-EURO;IT;2007-12-05;Ret-E
RBR75-EURO;GB;2018-10-13;Ret-E
RBR80-EURO;IT;2020-10-15;Ret-N
RC14165-EURO;IT;2012-03-12;Ret-E
RC14200-EURO;IT;2012-03-21;Ret-E
RC14245-EURO;IT;2012-04-10;Ret-E
RC16399-EURO;IT;2014-02-25;Ret-E
RC18926-EURO;IT;2015-10-01;Ret-E
RC18937-EURO;IT;2015-10-02;Ret-E
RC21126-EURO;IT;2016-06-11;Ret-E
RC21133-EURO;IT;2016-06-12;Ret-E
RC23150-EURO;IT;2017-01-08;Ret-E
RC23174-EURO;IT;2017-01-10;Ret-E
RC24965-EURO;IT;2017-08-08;Ret-E
RC25024-EURO;IT;2017-08-21;Ret-E
RC26579-EURO;IT;2018-03-17;Ret-E
RC26582-EURO;IT;2018-03-17;Ret-E
RC26605-EURO;IT;2018-03-20;Ret-E
RC26616-EURO;IT;2018-03-21;Ret-E
RC26626-EURO;IT;2018-03-22;Ret-E
RC2843-EURO;IT;2003-09-09;Ret-E
RC29991-EURO;IT;2019-03-02;Ret-N
RC30013-EURO;IT;2019-03-05;Ret-E
RC30014-EURO;IT;2019-03-05;Ret-E
RC30026-EURO;IT;2019-03-05;Ret-N
RC31635-EURO;IT;2019-07-11;Ret-E
RB5739-EURO;IT;2006-02-16;Ret-E
RB5887-EURO;IT;2006-03-08;Ret-E
RB5900-EURO;IT;2006-03-09;Ret-E
RB5919-EURO;IT;2006-03-10;Ret-E
RB8343-EURO;IT;2008-01-03;Ret-E
RB8369-EURO;IT;2008-01-09;Ret-E
RC12358-EURO;IT;2010-09-12;Ret-E
RC12368-EURO;IT;2010-09-14;Res
RC14318-EURO;IT;2012-05-09;Ret-E
RC14363-EURO;CH;2012-05-20;Ret-E
RC14459-EURO;IT;2012-06-16;Res
RC16545-EURO;IT;2014-03-28;Ret-E
RC16548-EURO;IT;2014-03-30;Ret-E
RC18952-EURO;IT;2015-10-05;Ret-E
RC21277-EURO;IT;2016-06-25;Ret-E
RC21371-EURO;IT;2016-07-11;Ret-E
RC21381-EURO;IT;2016-07-13;Ret-E
